ASTA_ID;pre_raster;vuosi;F5m_sum;sum_total;canopy_per;Join_Count;TARGET_FID;JOIN_FID;OBJECTID_1;OBJECTID_2;objectid;forestused;declaratio;processing;declarat_1;declarat_2;declarat_3;standnumbe;standnum_1;area;maingroup;subgroup;fertilityc;soiltype;declarat_4;declarat_5;meanage;meandiamet;habitatcod;detailedha;otherhabit;cuttingpur;cuttingrea;regenerati;declsoilpr;declregene;habitatope;forestdama;completion;regensoilp;regenera_1;regenera_2;regenera_3;regenera_4;declarat_6;declarat_7;standarriv;standarr_1;regenera_5;datasource;creationti;updatetime;Shape_Leng;Shape_Area;Cutting_ye;ASTA_ID_1
17;73;2017;61;1782;3,42312008979;1;13;65;17211;17211;7372337;1-2013-24674;;1;50;0;;398;0;1,30000000000;1;1;2;20;8;2;92;30,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-01-10;2;2013-01-10;2;;0;2015-05-16;2015-05-16;508,71796072100;12798,94115430000;2013,00000000000;17,00000000000
20;74;2017;204;1509;13,51888667990;1;15;69;17554;17555;10921692;1-2015-121766;;1;50;2;;151;0;1,50000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2015-06-01;2;2015-06-01;2;;0;2018-06-02;2018-06-02;589,86008882800;15131,80765520000;2015,00000000000;20,00000000000
15;75;2017;225;1102;20,41742286750;1;11;63;16971;16971;6605271;1-2013-25683;;1;50;0;;2;0;0,13000000000;0;0;2;22;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-02-20;2;2013-02-20;2;;0;2015-05-16;2015-05-16;175,45708896300;1324,76814426000;2013,00000000000;15,00000000000
22;76;2020;72;1504;4,78723404255;1;16;69;17555;17555;10921692;1-2015-121766;;1;50;2;;151;0;1,50000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2015-06-01;2;2015-06-01;2;;0;2018-06-02;2018-06-02;589,86008882800;15131,80765520000;2015,00000000000;22,00000000000
18;77;2020;1643;1846;89,00325027090;1;14;67;17553;17553;16073022;1-2015-179209;;1;50;2;;152;0;0,80000000000;0;0;0;0;0;0;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2015-06-23;1;2015-06-23;1;;0;2018-06-24;2018-06-24;359,67994036000;7532,49232095000;2015,00000000000;18,00000000000
14;78;2020;685;841;81,45065398340;1;10;62;16969;16969;7431064;1-2014-24344;;1;50;0;;530;0;0,30000000000;1;1;2;22;8;1;69;27,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-01-08;2;2014-01-08;2;;0;2017-01-09;2017-01-09;445,53113905800;3009,99761763000;2014,00000000000;14,00000000000
21;79;2020;72;1504;4,78723404255;1;16;68;17555;17554;10921680;1-2015-121766;;1;32;2;;151;0;1,50000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2015-06-01;2;2015-06-01;2;;0;2015-06-02;2015-06-02;589,86008882800;15131,80765520000;2015,00000000000;21,00000000000
19;80;2020;72;1504;4,78723404255;1;15;68;17554;17554;10921680;1-2015-121766;;1;32;2;;151;0;1,50000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2015-06-01;2;2015-06-01;2;;0;2015-06-02;2015-06-02;589,86008882800;15131,80765520000;2015,00000000000;19,00000000000
16;81;2020;396;1178;33,61629881150;1;12;64;17035;17035;18644463;1-2017-32843;;1;40;2;;60;0;0,60000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2017-04-12;2;2017-04-12;2;;0;2017-04-24;2017-04-24;492,81756516800;7193,70561648000;2017,00000000000;16,00000000000
17;82;2020;65;1747;3,72066399542;1;13;65;17211;17211;7372337;1-2013-24674;;1;50;0;;398;0;1,30000000000;1;1;2;20;8;2;92;30,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-01-10;2;2013-01-10;2;;0;2015-05-16;2015-05-16;508,71796072100;12798,94115430000;2013,00000000000;17,00000000000
20;83;2020;72;1504;4,78723404255;1;15;69;17554;17555;10921692;1-2015-121766;;1;50;2;;151;0;1,50000000000;0;0;2;10;8;2;0;0,00000000000;0;0;0;3;5;0;510;302;0;0;0;0;0;0;0;0,00000000000;2015-06-01;2;2015-06-01;2;;0;2018-06-02;2018-06-02;589,86008882800;15131,80765520000;2015,00000000000;20,00000000000
15;84;2020;205;1086;18,87661141800;1;11;63;16971;16971;6605271;1-2013-25683;;1;50;0;;2;0;0,13000000000;0;0;2;22;8;2;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2013-02-20;2;2013-02-20;2;;0;2015-05-16;2015-05-16;175,45708896300;1324,76814426000;2013,00000000000;15,00000000000
872;85;2010;1742;1768;98,52941176470;1;572;2463;1525471;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;872,00000000000
871;86;2010;1742;1768;98,52941176470;1;572;225;1525471;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;871,00000000000
24;87;2010;1742;1768;98,52941176470;1;17;2463;106596;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;24,00000000000
23;88;2010;1742;1768;98,52941176470;1;17;225;106596;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;23,00000000000
872;89;2012;1557;1701;91,53439153440;1;572;2463;1525471;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;872,00000000000
871;90;2012;1557;1701;91,53439153440;1;572;225;1525471;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;871,00000000000
24;91;2012;1557;1701;91,53439153440;1;17;2463;106596;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;24,00000000000
23;92;2012;1557;1701;91,53439153440;1;17;225;106596;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;23,00000000000
872;93;2018;0;0;0,00000000000;1;572;2463;1525471;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;872,00000000000
871;94;2018;0;0;0,00000000000;1;572;225;1525471;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;871,00000000000
24;95;2018;0;0;0,00000000000;1;17;2463;106596;1525471;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;24,00000000000
23;96;2018;0;0;0,00000000000;1;17;225;106596;106596;18598212;1-2017-26185;;2;40;2;;197;0;1,20000000000;1;1;3;10;8;2;90;29,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2017-03-17;2;2017-03-17;2;;0;2017-03-28;2017-03-28;707,58960917600;12249,66710000000;2017,00000000000;23,00000000000
960;97;2010;2065;2251;91,73700577520;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;98;2010;10133;10327;98,12142926310;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;99;2010;10133;10327;98,12142926310;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;100;2010;2065;2251;91,73700577520;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
27;101;2010;10133;10327;98,12142926310;1;18;2771;124941;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;27,00000000000
25;102;2010;10133;10327;98,12142926310;1;18;261;124941;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;25,00000000000
958;103;2010;2065;2251;91,73700577520;1;629;261;1589252;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;958,00000000000
955;104;2010;10133;10327;98,12142926310;1;628;261;1589236;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;955,00000000000
957;105;2010;10133;10327;98,12142926310;1;628;2771;1589236;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;957,00000000000
960;106;2012;1902;2215;85,86907449210;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;107;2012;8855;10167;87,09550506540;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;108;2012;8855;10167;87,09550506540;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;109;2012;1902;2215;85,86907449210;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
27;110;2012;8855;10167;87,09550506540;1;18;2771;124941;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;27,00000000000
25;111;2012;8855;10167;87,09550506540;1;18;261;124941;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;25,00000000000
958;112;2012;1902;2215;85,86907449210;1;629;261;1589252;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;958,00000000000
955;113;2012;8855;10167;87,09550506540;1;628;261;1589236;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;955,00000000000
957;114;2012;8855;10167;87,09550506540;1;628;2771;1589236;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;957,00000000000
960;115;2013;2027;2240;90,49107142860;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;116;2013;9417;10215;92,18795888400;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;117;2013;9417;10215;92,18795888400;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;118;2013;2027;2240;90,49107142860;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
27;119;2013;9417;10215;92,18795888400;1;18;2771;124941;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;27,00000000000
25;120;2013;9417;10215;92,18795888400;1;18;261;124941;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;25,00000000000
958;121;2013;2027;2240;90,49107142860;1;629;261;1589252;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;958,00000000000
955;122;2013;9417;10215;92,18795888400;1;628;261;1589236;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;955,00000000000
957;123;2013;9417;10215;92,18795888400;1;628;2771;1589236;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;957,00000000000
960;124;2017;333;2250;14,80000000000;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;125;2017;9938;10345;96,06573223780;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;126;2017;9938;10345;96,06573223780;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;127;2017;333;2250;14,80000000000;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
27;128;2017;9938;10345;96,06573223780;1;18;2771;124941;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;27,00000000000
25;129;2017;9938;10345;96,06573223780;1;18;261;124941;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;25,00000000000
958;130;2017;333;2250;14,80000000000;1;629;261;1589252;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;958,00000000000
955;131;2017;9938;10345;96,06573223780;1;628;261;1589236;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;955,00000000000
957;132;2017;9938;10345;96,06573223780;1;628;2771;1589236;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;957,00000000000
960;133;2020;184;2250;8,17777777778;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;134;2020;281;10278;2,73399494065;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;135;2020;281;10278;2,73399494065;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;136;2020;184;2250;8,17777777778;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
27;137;2020;281;10278;2,73399494065;1;18;2771;124941;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;27,00000000000
25;138;2020;281;10278;2,73399494065;1;18;261;124941;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;25,00000000000
958;139;2020;184;2250;8,17777777778;1;629;261;1589252;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;958,00000000000
955;140;2020;281;10278;2,73399494065;1;628;261;1589236;124941;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;955,00000000000
957;141;2020;281;10278;2,73399494065;1;628;2771;1589236;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;957,00000000000
960;142;2021;0;0;0,00000000000;1;629;2771;1589252;1589252;7455320;1-2014-30888;;1;50;0;;4;0;0,50000000000;1;1;3;20;8;1;0;0,00000000000;0;0;0;3;5;0;523;302;0;0;0;0;0;0;0;0,00000000000;2014-10-01;2;2014-10-01;2;;0;2017-10-02;2017-10-02;343,75944754100;5109,83469057000;2014,00000000000;960,00000000000
26;143;2021;0;0;0,00000000000;1;18;2769;124941;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;26,00000000000
956;144;2021;0;0;0,00000000000;1;628;2769;1589236;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;956,00000000000
959;145;2021;0;0;0,00000000000;1;629;2769;1589252;1589236;19033670;1-2017-82864;;1;40;2;;2;0;4,28000000000;0;0;3;20;8;2;0;0,00000000000;0;0;0;3;5;0;521;302;0;0;0;0;0;0;0;0,00000000000;2017-10-04;2;2017-10-04;2;;0;2017-10-15;2017-10-15;963,79194950400;42760,86636860000;2017,00000000000;959,00000000000
